Ident,Type,Origin,Origin Name,Origin City,Destination,Destination Name,Destination City,Departure Time,Arrival Time,Enroute
CPZ6064,E75L,KLAX,Los Angeles Intl,"Los Angeles, CA",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-12 08:36:00,2017-02-12 11:04:00,1:28
SWA260,B737,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KDAL,Dallas Love Fld,"Dallas, TX",2017-02-12 08:37:00,2017-02-12 10:59:00,1:22
ASH5956,CRJ9,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",2017-02-12 08:45:00,2017-02-12 09:42:00,0:56
SWA4698,B737,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KBWI,Baltimore/Washington Intl,"Baltimore, MD",2017-02-12 08:52:00,2017-02-12 13:46:00,2:54
SWA2723,B737,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",2017-02-12 08:55:00,2017-02-12 09:56:00,1:01
SWA993,B737,KSAN,San Diego Intl,"San Diego, CA",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-12 09:06:00,2017-02-12 11:26:00,1:20
GJS4525,CRJ7,KORD,Chicago O'Hare Intl,"Chicago, IL",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-12 09:11:00,2017-02-12 11:09:00,2:58
ASH6225,E170,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KIAH,Houston Bush Int'ctl,"Houston, TX",2017-02-12 09:11:00,2017-02-12 11:57:00,1:46
SWA4988,B737,KMDW,Chicago Midway Intl,"Chicago, IL",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-12 09:12:00,2017-02-12 11:17:00,3:04
AAL2214,MD80,KDFW,Dallas-Fort Worth Intl,"Dallas-Fort Worth, TX",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-12 09:26:00,2017-02-12 09:52:00,1:26
ASQ4452,E135,KIAH,Houston Bush Int'ctl,"Houston, TX",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-12 09:30:00,2017-02-12 10:18:00,1:48
N27052,EA50,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KCRQ,McClellan-Palomar,"Carlsbad, CA",2017-02-12 09:39:00,2017-02-12 10:30:00,1:51
SWA3362,B737,KDAL,Dallas Love Fld,"Dallas, TX",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-12 09:43:00,2017-02-12 10:07:00,1:23
SKW4462,CRJ7,KSLC,Salt Lake City Intl,"Salt Lake City, UT",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-12 09:46:00,2017-02-12 11:13:00,1:26
SWA5651,B737,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KMDW,Chicago Midway Intl,"Chicago, IL",2017-02-12 09:51:00,2017-02-12 12:55:00,2:04
LOF4799,E145,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KDEN,Denver Intl,"Denver, CO",2017-02-12 09:55:00,2017-02-12 10:49:00,0:54
AAY492,MD80,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KAUS,Austin-Bergstrom Intl,"Austin, TX",2017-02-12 10:00:00,2017-02-12 12:21:00,1:21
ASH5937,CRJ9,KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-12 10:02:00,2017-02-12 10:48:00,0:46
SWA5716,B737,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KLAS,Harry Reid Intl,"Las Vegas, NV",2017-02-12 10:12:00,2017-02-12 10:21:00,1:09
SWA617,B738,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",2017-02-12 10:33:00,2017-02-12 11:30:00,0:56
ENY3513,CRJ7,KORD,Chicago O'Hare Intl,"Chicago, IL",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-12 10:45:00,2017-02-12 12:33:00,2:48
AAL2214,MD80,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KDFW,Dallas-Fort Worth Intl,"Dallas-Fort Worth, TX",2017-02-12 10:45:00,2017-02-12 13:02:00,1:17
SKW5448,CRJ7,KSFO,San Francisco Int'l,"San Francisco, CA",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-12 10:57:00,2017-02-12 13:58:00,2:01
DAL1781,MD90,KATL,Hartsfield-Jackson Intl,"Atlanta, GA",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-12 10:59:00,2017-02-12 11:55:00,2:56
SWA4827,B737,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KMCI,Kansas City Intl,"Kansas City, MO",2017-02-12 11:12:00,2017-02-12 13:37:00,1:25
SWA3362,B737,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KSAN,San Diego Intl,"San Diego, CA",2017-02-12 11:13:00,2017-02-12 11:44:00,1:31
ASH5752,CRJ9,KDFW,Dallas-Fort Worth Intl,"Dallas-Fort Worth, TX",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-12 11:18:00,2017-02-12 11:41:00,1:23
LOF4601,E145,KDEN,Denver Intl,"Denver, CO",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-12 11:20:00,2017-02-12 12:19:00,0:59
ASQ3888,E135,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KIAH,Houston Bush Int'ctl,"Houston, TX",2017-02-12 11:24:00,2017-02-12 14:05:00,1:41
ASH5937,CRJ7,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KDFW,Dallas-Fort Worth Intl,"Dallas-Fort Worth, TX",2017-02-12 11:36:00,2017-02-12 13:52:00,1:16
SWA256,B737,KDAL,Dallas Love Fld,"Dallas, TX",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-12 11:42:00,2017-02-12 12:05:00,1:23
GJS4524,CRJ7,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KORD,Chicago O'Hare Intl,"Chicago, IL",2017-02-12 11:56:00,2017-02-12 15:01:00,2:05
BLK12,LJ35,KMDW,Chicago Midway Intl,"Chicago, IL",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-12 11:58:00,2017-02-12 14:11:00,3:13
SWA5643,B733,KDEN,Denver Intl,"Denver, CO",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-12 11:58:00,2017-02-12 12:54:00,0:56
BLK28,LJ35,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-12 12:00:00,2017-02-12 13:01:00,1:01
SWA4988,B737,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KDEN,Denver Intl,"Denver, CO",2017-02-12 12:02:00,2017-02-12 12:54:00,0:52
SKW4462,CRJ7,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KSLC,Salt Lake City Intl,"Salt Lake City, UT",2017-02-12 12:03:00,2017-02-12 13:12:00,1:09
CPZ6064,E75L,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KLAX,Los Angeles Intl,"Los Angeles, CA",2017-02-12 12:13:00,2017-02-12 12:47:00,1:34
SWA3911,B737,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",2017-02-12 12:21:00,2017-02-12 13:20:00,0:58
ASH5752,CRJ9,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",2017-02-12 12:36:00,2017-02-12 13:48:00,1:12
SWA256,B737,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KLAS,Harry Reid Intl,"Las Vegas, NV",2017-02-12 12:58:00,2017-02-12 13:14:00,1:15
LOF4787,E145,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KDEN,Denver Intl,"Denver, CO",2017-02-12 13:13:00,2017-02-12 14:08:00,0:55
DAL1781,MD90,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KATL,Hartsfield-Jackson Intl,"Atlanta, GA",2017-02-12 13:17:00,2017-02-12 17:49:00,2:32
BTQ565,PC12,KALS,San Luis Valley Rgnl,"Alamosa, CO",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-12 13:18:00,2017-02-12 14:05:00,0:47
AAY493,MD80,KAUS,Austin-Bergstrom Intl,"Austin, TX",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-12 13:24:00,2017-02-12 13:48:00,1:24
ENY3513,CRJ7,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KORD,Chicago O'Hare Intl,"Chicago, IL",2017-02-12 13:30:00,2017-02-12 16:35:00,2:05
AAL2511,B738,KDFW,Dallas-Fort Worth Intl,"Dallas-Fort Worth, TX",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-12 13:30:00,2017-02-12 13:56:00,1:26
ASH5719,CRJ9,KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-12 13:30:00,2017-02-12 14:17:00,0:47
SWA5643,B733,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KAUS,Austin-Bergstrom Intl,"Austin, TX",2017-02-12 13:39:00,2017-02-12 16:05:00,1:26
SWA3779,B737,KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-12 13:41:00,2017-02-12 14:26:00,0:45
N60YP,B350,KRIL,Rifle Garfield County,"Rifle, CO",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-12 13:56:00,2017-02-12 15:07:00,1:11
N61698,BE9L,KBJC,Rocky Mtn Metropolitan,"Denver, CO",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-12 14:00:00,2017-02-12 15:27:00,1:27
