Ident,Type,Origin,Origin Name,Origin City,Destination,Destination Name,Destination City,Departure Time,Arrival Time,Enroute
ASA540,B738,KPDX,Portland Intl,"Portland, OR",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 06:44:00,2017-02-10 09:02:00,2:18
N888WG,PC12,KPSP,Palm Springs Intl,"Palm Springs, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 06:46:00,2017-02-10 07:13:00,0:26
SWA1413,B737,KOAK,Metro Oakland Intl,"Oakland, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 06:48:00,2017-02-10 07:55:00,1:07
N184SD,AS50,L 33.68380 -117.82568,"Santa Ana, CA","Santa Ana, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 06:50:00,,n/a
BLK112,GLF6,KPDX,Portland Intl,"Portland, OR",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 06:56:00,2017-02-10 08:54:00,1:57
SKW3400,E75L,KSJC,San Jose Int'l,"San Jose, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 06:58:00,2017-02-10 08:02:00,1:04
AAL106,B738,KSNA,John Wayne,"Santa Ana, CA",KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",2017-02-10 07:00:00,2017-02-10 08:47:00,0:47
DAL860,A319,KSNA,John Wayne,"Santa Ana, CA",KMSP,Minneapolis/St Paul Intl,"Minneapolis, MN",2017-02-10 07:01:00,2017-02-10 11:56:00,2:55
UAL462,A320,KSNA,John Wayne,"Santa Ana, CA",KIAH,Houston Bush Int'ctl,"Houston, TX",2017-02-10 07:03:00,2017-02-10 11:45:00,2:42
UAL1611,B737,KSNA,John Wayne,"Santa Ana, CA",KORD,Chicago O'Hare Intl,"Chicago, IL",2017-02-10 07:05:00,2017-02-10 12:24:00,3:19
SWA1554,B737,KSNA,John Wayne,"Santa Ana, CA",KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",2017-02-10 07:06:00,2017-02-10 08:54:00,0:47
GAJ805,B350,KUDD,Bermuda Dunes,"Palm Springs, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 07:06:00,2017-02-10 07:34:00,0:28
SWA1291,B737,KSFO,San Francisco Int'l,"San Francisco, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 07:07:00,2017-02-10 08:13:00,1:06
SWA1190,B737,KSNA,John Wayne,"Santa Ana, CA",KOAK,Metro Oakland Intl,"Oakland, CA",2017-02-10 07:08:00,2017-02-10 08:06:00,0:58
UAL322,B738,KSNA,John Wayne,"Santa Ana, CA",KSFO,San Francisco Int'l,"San Francisco, CA",2017-02-10 07:09:00,2017-02-10 08:11:00,1:02
AAL1040,B738,KSNA,John Wayne,"Santa Ana, CA",KDFW,Dallas-Fort Worth Intl,"Dallas-Fort Worth, TX",2017-02-10 07:12:00,2017-02-10 11:37:00,2:24
DAL1172,B752,KSNA,John Wayne,"Santa Ana, CA",KATL,Hartsfield-Jackson Intl,"Atlanta, GA",2017-02-10 07:13:00,2017-02-10 13:49:00,3:36
BLK114,F2TH,KSNA,John Wayne,"Santa Ana, CA",KSUN,Friedman Meml,"Hailey, ID",2017-02-10 07:15:00,2017-02-10 09:47:00,1:31
UAL1923,B737,KSNA,John Wayne,"Santa Ana, CA",KEWR,Newark Liberty Intl,"Newark, NJ",2017-02-10 07:17:00,2017-02-10 14:45:00,4:28
ASA519,B738,KSNA,John Wayne,"Santa Ana, CA",KSEA,Seattle-Tacoma Intl,"Seattle, WA",2017-02-10 07:18:00,2017-02-10 09:33:00,2:15
N806J,P180,KMCC,Sacramento McClellan,"Sacramento, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 07:18:00,2017-02-10 08:40:00,1:22
AAL1342,B738,KSNA,John Wayne,"Santa Ana, CA",KDFW,Dallas-Fort Worth Intl,"Dallas-Fort Worth, TX",2017-02-10 07:19:00,2017-02-10 11:46:00,2:27
DAL805,B712,KSNA,John Wayne,"Santa Ana, CA",KSLC,Salt Lake City Intl,"Salt Lake City, UT",2017-02-10 07:21:00,2017-02-10 09:39:00,1:18
SWA1301,B737,KSNA,John Wayne,"Santa Ana, CA",KSJC,San Jose Int'l,"San Jose, CA",2017-02-10 07:22:00,2017-02-10 08:18:00,0:55
AAL1298,B738,KDFW,Dallas-Fort Worth Intl,"Dallas-Fort Worth, TX",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 07:26:00,2017-02-10 08:17:00,2:51
ASA288,B738,KSEA,Seattle-Tacoma Intl,"Seattle, WA",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 07:28:00,2017-02-10 10:04:00,2:36
SWA653,B737,KSNA,John Wayne,"Santa Ana, CA",KLAS,Harry Reid Intl,"Las Vegas, NV",2017-02-10 07:28:00,2017-02-10 08:11:00,0:42
SWA1530,B737,KSNA,John Wayne,"Santa Ana, CA",KSMF,Sacramento Intl,"Sacramento, CA",2017-02-10 07:29:00,2017-02-10 08:34:00,1:04
CPZ5855,E170,KSNA,John Wayne,"Santa Ana, CA",KSEA,Seattle-Tacoma Intl,"Seattle, WA",2017-02-10 07:31:00,2017-02-10 09:40:00,2:09
N888WG,PC12,KSNA,John Wayne,"Santa Ana, CA",KSBA,Santa Barbara Muni,"Santa Barbara, CA",2017-02-10 07:36:00,2017-02-10 08:18:00,0:41
SWA1230,B737,KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 07:38:00,2017-02-10 07:37:00,0:59
BLK29,PC12,KSNA,John Wayne,"Santa Ana, CA",KEMT,San Gabriel Valley,"El Monte, CA",2017-02-10 07:39:00,2017-02-10 07:52:00,0:12
ASA506,B737,KSEA,Seattle-Tacoma Intl,"Seattle, WA",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 07:50:00,2017-02-10 10:19:00,2:29
SWA1295,B737,KSNA,John Wayne,"Santa Ana, CA",KSFO,San Francisco Int'l,"San Francisco, CA",2017-02-10 07:51:00,2017-02-10 08:52:00,1:01
SWA1722,B737,KSJC,San Jose Int'l,"San Jose, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 07:56:00,2017-02-10 08:59:00,1:03
BLK19,F900,KSNA,John Wayne,"Santa Ana, CA",KHPN,Westchester County,"White Plains, NY",2017-02-10 08:00:00,2017-02-10 15:27:00,4:27
BLK15,GLF4,KSNA,John Wayne,"Santa Ana, CA",KBOI,Gowen Field,"Boise, ID",2017-02-10 08:05:00,2017-02-10 10:36:00,1:31
BLK113,C750,KDEN,Denver Intl,"Denver, CO",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 08:14:00,2017-02-10 09:13:00,1:59
CPZ5709,E75S,KSEA,Seattle-Tacoma Intl,"Seattle, WA",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 08:16:00,2017-02-10 11:44:00,3:28
ASA527,B738,KSNA,John Wayne,"Santa Ana, CA",KSEA,Seattle-Tacoma Intl,"Seattle, WA",2017-02-10 08:16:00,2017-02-10 10:36:00,2:19
CPZ5709,E170,KSEA,Seattle-Tacoma Intl,"Seattle, WA",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 08:16:00,2017-02-10 15:49:00,7:33
BLK101,PRM1,KSNA,John Wayne,"Santa Ana, CA",KVNY,Van Nuys,"Van Nuys, CA",2017-02-10 08:18:00,2017-02-10 08:39:00,0:21
SWA4613,B737,KSMF,Sacramento Intl,"Sacramento, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 08:19:00,2017-02-10 09:33:00,1:14
UAL265,A320,KDEN,Denver Intl,"Denver, CO",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 08:21:00,2017-02-10 09:27:00,2:06
N525KR,C25C,KAPC,Napa County,"Napa, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 08:24:00,2017-02-10 09:37:00,1:13
AAL1205,B738,KSNA,John Wayne,"Santa Ana, CA",KORD,Chicago O'Hare Intl,"Chicago, IL",2017-02-10 08:25:00,2017-02-10 13:41:00,3:16
DAL1883,B752,KSNA,John Wayne,"Santa Ana, CA",KATL,Hartsfield-Jackson Intl,"Atlanta, GA",2017-02-10 08:26:00,2017-02-10 15:10:00,3:44
N531RQ,C56X,KAPC,Napa County,"Napa, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 08:29:00,2017-02-10 09:41:00,1:12
SWA1230,B737,KSNA,John Wayne,"Santa Ana, CA",KSJC,San Jose Int'l,"San Jose, CA",2017-02-10 08:29:00,2017-02-10 09:26:00,0:56
EJA393,E55P,KSDL,Scottsdale,"Scottsdale, AZ",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 08:29:00,2017-02-10 08:26:00,0:57
SWA1626,B737,KSNA,John Wayne,"Santa Ana, CA",KDEN,Denver Intl,"Denver, CO",2017-02-10 08:31:00,2017-02-10 11:11:00,1:40
SWA1302,B737,KSNA,John Wayne,"Santa Ana, CA",KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",2017-02-10 08:32:00,2017-02-10 10:21:00,0:49
AAL244,B738,KSNA,John Wayne,"Santa Ana, CA",KDFW,Dallas-Fort Worth Intl,"Dallas-Fort Worth, TX",2017-02-10 08:36:00,2017-02-10 13:03:00,2:27
CPZ5757,E170,KSEA,Seattle-Tacoma Intl,"Seattle, WA",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 08:38:00,2017-02-10 11:14:00,2:36
UAL461,B738,KSNA,John Wayne,"Santa Ana, CA",KDEN,Denver Intl,"Denver, CO",2017-02-10 08:38:00,2017-02-10 11:25:00,1:47
DAL140,A319,KSNA,John Wayne,"Santa Ana, CA",KMSP,Minneapolis/St Paul Intl,"Minneapolis, MN",2017-02-10 08:40:00,2017-02-10 13:38:00,2:58
N421PS,C421,KSNA,John Wayne,"Santa Ana, CA",P20,Avi Suquilla,"Parker, AZ",2017-02-10 08:43:00,2017-02-10 10:45:00,1:01
DAL1813,B712,KSLC,Salt Lake City Intl,"Salt Lake City, UT",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 08:44:00,2017-02-10 09:19:00,1:35
SWA1413,B737,KSNA,John Wayne,"Santa Ana, CA",KLAS,Harry Reid Intl,"Las Vegas, NV",2017-02-10 08:45:00,2017-02-10 09:28:00,0:42
UAL1744,A320,KSFO,San Francisco Int'l,"San Francisco, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 08:47:00,2017-02-10 09:57:00,1:10
GAJ805,B350,KSNA,John Wayne,"Santa Ana, CA",KSDL,Scottsdale,"Scottsdale, AZ",2017-02-10 08:47:00,2017-02-10 10:53:00,1:06
SKW5809,CRJ7,KSNA,John Wayne,"Santa Ana, CA",KSFO,San Francisco Int'l,"San Francisco, CA",2017-02-10 08:49:00,2017-02-10 09:50:00,1:01
SWA1388,B737,KDEN,Denver Intl,"Denver, CO",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 08:49:00,2017-02-10 09:59:00,2:10
SWA1533,B737,KSFO,San Francisco Int'l,"San Francisco, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 08:51:00,2017-02-10 10:00:00,1:09
SKW3401,E75L,KSNA,John Wayne,"Santa Ana, CA",KSJC,San Jose Int'l,"San Jose, CA",2017-02-10 08:52:00,2017-02-10 09:51:00,0:59
WCC24,B350,KSNA,John Wayne,"Santa Ana, CA",KSMO,Santa Monica Muni,"Santa Monica, CA",2017-02-10 08:56:00,2017-02-10 09:12:00,0:16
AAL2431,B738,KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 08:57:00,2017-02-10 08:56:00,0:59
UAL2012,B737,KEWR,Newark Liberty Intl,"Newark, NJ",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 08:58:00,2017-02-10 11:28:00,5:30
SWA1724,B737,KLAS,Harry Reid Intl,"Las Vegas, NV",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 09:05:00,2017-02-10 09:49:00,0:43
BLK32,F2TH,KSNA,John Wayne,"Santa Ana, CA",KMHR,Sacramento Mather,"Sacramento, CA",2017-02-10 09:06:00,2017-02-10 10:05:00,0:59
SWA873,B737,KHOU,William P Hobby,"Houston, TX",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 09:07:00,2017-02-10 10:13:00,3:06
UAL45,A320,KSNA,John Wayne,"Santa Ana, CA",KIAH,Houston Bush Int'ctl,"Houston, TX",2017-02-10 09:08:00,2017-02-10 13:49:00,2:41
N410AZ,FA20,KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 09:18:00,2017-02-10 09:18:00,1:00
AAL2506,B738,KDFW,Dallas-Fort Worth Intl,"Dallas-Fort Worth, TX",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 09:18:00,2017-02-10 10:10:00,2:52
SWA771,B737,KSJC,San Jose Int'l,"San Jose, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 09:39:00,2017-02-10 10:41:00,1:02
BLK82,C650,KSNA,John Wayne,"Santa Ana, CA",KTRM,Jacqueline Cochran Rgnl,"Thermal, CA",2017-02-10 09:40:00,2017-02-10 09:59:00,0:19
SWA630,B737,KSNA,John Wayne,"Santa Ana, CA",MMSD,Los Cabos Int'l,"Los Cabos, Baja California Sur",2017-02-10 09:43:00,2017-02-10 12:38:00,1:54
UAL1638,B737,KIAH,Houston Bush Int'ctl,"Houston, TX",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 09:44:00,2017-02-10 10:35:00,2:51
SWA4889,B737,KSNA,John Wayne,"Santa Ana, CA",KSMF,Sacramento Intl,"Sacramento, CA",2017-02-10 09:47:00,2017-02-10 10:52:00,1:05
ASA502,B738,KSEA,Seattle-Tacoma Intl,"Seattle, WA",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 09:49:00,2017-02-10 12:22:00,2:33
N95LL,C25B,KSNA,John Wayne,"Santa Ana, CA",KBUR,Bob Hope,"Burbank, CA",2017-02-10 09:50:00,2017-02-10 10:10:00,0:20
M847MB,,KONT,Ontario Intl,"Ontario, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 09:52:00,2017-02-10 14:45:00,4:53
N65831,C172,KFUL,Fullerton Muni,"Fullerton, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 10:10:00,2017-02-10 10:35:00,0:25
AAL2399,B738,KSNA,John Wayne,"Santa Ana, CA",KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",2017-02-10 10:11:00,2017-02-10 11:58:00,0:47
FFT269,A320,KDEN,Denver Intl,"Denver, CO",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 10:12:00,2017-02-10 11:20:00,2:08
N366LV,LJ45,KLAS,Harry Reid Intl,"Las Vegas, NV",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 10:22:00,2017-02-10 11:04:00,0:42
AAL1232,B738,KORD,Chicago O'Hare Intl,"Chicago, IL",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 10:23:00,2017-02-10 12:30:00,4:07
SWA4614,B737,KSNA,John Wayne,"Santa Ana, CA",KSJC,San Jose Int'l,"San Jose, CA",2017-02-10 10:23:00,2017-02-10 11:16:00,0:53
QXE2251,DH8D,KRNO,Reno/Tahoe Intl,"Reno, NV",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 10:23:00,2017-02-10 11:56:00,1:32
AAL1298,B738,KSNA,John Wayne,"Santa Ana, CA",KDFW,Dallas-Fort Worth Intl,"Dallas-Fort Worth, TX",2017-02-10 10:25:00,2017-02-10 14:47:00,2:22
DAL1757,B752,KATL,Hartsfield-Jackson Intl,"Atlanta, GA",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 10:25:00,2017-02-10 11:33:00,4:08
DAL1099,A319,KMSP,Minneapolis/St Paul Intl,"Minneapolis, MN",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 10:26:00,2017-02-10 12:14:00,3:48
N400TJ,CL60,KSNA,John Wayne,"Santa Ana, CA",KLAS,Harry Reid Intl,"Las Vegas, NV",2017-02-10 10:29:00,2017-02-10 11:10:00,0:41
UAL3,A320,KORD,Chicago O'Hare Intl,"Chicago, IL",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 10:30:00,2017-02-10 12:20:00,3:50
EJA393,E55P,KSNA,John Wayne,"Santa Ana, CA",KSFO,San Francisco Int'l,"San Francisco, CA",2017-02-10 10:30:00,2017-02-10 11:34:00,1:04
UAL1402,A320,KSNA,John Wayne,"Santa Ana, CA",KORD,Chicago O'Hare Intl,"Chicago, IL",2017-02-10 10:32:00,2017-02-10 15:50:00,3:18
BLK62,GLF4,KSNA,John Wayne,"Santa Ana, CA",KHPN,Westchester County,"White Plains, NY",2017-02-10 10:34:00,2017-02-10 18:01:00,4:27
BLK63,CL60,KSNA,John Wayne,"Santa Ana, CA",KHPN,Westchester County,"White Plains, NY",2017-02-10 10:36:00,2017-02-10 18:07:00,4:31
DAL1813,B712,KSNA,John Wayne,"Santa Ana, CA",KSLC,Salt Lake City Intl,"Salt Lake City, UT",2017-02-10 10:38:00,2017-02-10 12:53:00,1:15
N466MW,BE20,KVIS,Visalia Muni,"Visalia, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 10:40:00,2017-02-10 11:37:00,0:57
ASA587,B738,KSNA,John Wayne,"Santa Ana, CA",KPDX,Portland Intl,"Portland, OR",2017-02-10 10:43:00,2017-02-10 12:39:00,1:56
N8PG,,KSNA,John Wayne,"Santa Ana, CA",L 33.68330 -117.91700,"Santa Ana, CA","Santa Ana, CA",2017-02-10 10:44:00,,n/a
SWA3218,B737,KSNA,John Wayne,"Santa Ana, CA",KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",2017-02-10 10:46:00,2017-02-10 12:37:00,0:51
N65831,C172,KSNA,John Wayne,"Santa Ana, CA",KMRY,Monterey Rgnl,"Monterey, CA",2017-02-10 10:48:00,2017-02-10 13:45:00,2:57
SWA1388,B737,KSNA,John Wayne,"Santa Ana, CA",KOAK,Metro Oakland Intl,"Oakland, CA",2017-02-10 10:48:00,2017-02-10 11:49:00,1:00
N21TK,C525,KRBG,Roseburg Rgnl,"Roseburg, OR",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 10:48:00,2017-02-10 13:15:00,2:27
BLK67,GLF4,KAPC,Napa County,"Napa, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 10:51:00,2017-02-10 12:00:00,1:09
SWA3234,B737,KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 10:53:00,2017-02-10 10:52:00,0:59
N560TW,C56X,KSNA,John Wayne,"Santa Ana, CA",KSDL,Scottsdale,"Scottsdale, AZ",2017-02-10 10:53:00,2017-02-10 12:45:00,0:52
N49WC,B350,KSNA,John Wayne,"Santa Ana, CA",KLAS,Harry Reid Intl,"Las Vegas, NV",2017-02-10 10:55:00,2017-02-10 11:49:00,0:53
WCC49,B350,KSNA,John Wayne,"Santa Ana, CA",KLAS,Harry Reid Intl,"Las Vegas, NV",2017-02-10 10:55:00,2017-02-10 11:48:00,0:53
SWA1531,B737,KOAK,Metro Oakland Intl,"Oakland, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 10:57:00,2017-02-10 12:05:00,1:08
SWA873,B737,KSNA,John Wayne,"Santa Ana, CA",KSMF,Sacramento Intl,"Sacramento, CA",2017-02-10 11:06:00,2017-02-10 12:12:00,1:06
N200JL,BE20,KSNA,John Wayne,"Santa Ana, CA",MMTJ,General Abelardo L. Rodriguez Int'l,"Tijuana, Baja California",2017-02-10 11:08:00,2017-02-10 11:37:00,0:29
SWA3132,B737,KSMF,Sacramento Intl,"Sacramento, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 11:09:00,2017-02-10 12:24:00,1:14
AAL1456,B738,KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 11:15:00,2017-02-10 11:14:00,0:59
N300CG,C414,KSNA,John Wayne,"Santa Ana, CA",PACIF,,,2017-02-10 11:15:00,2017-02-10 22:02:00,2:47
ASA288,B738,KSNA,John Wayne,"Santa Ana, CA",MMPR,Lic. Gustavo Diaz Ordaz Int'l,"Puerto Vallarta, Jalisco",2017-02-10 11:18:00,2017-02-10 15:59:00,2:40
SWA4075,B737,KSJC,San Jose Int'l,"San Jose, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 11:23:00,2017-02-10 12:29:00,1:06
UAL1576,A319,KSFO,San Francisco Int'l,"San Francisco, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 11:23:00,2017-02-10 12:35:00,1:12
ASA501,B737,KSNA,John Wayne,"Santa Ana, CA",KSEA,Seattle-Tacoma Intl,"Seattle, WA",2017-02-10 11:24:00,2017-02-10 13:38:00,2:13
AAL1560,B738,KDFW,Dallas-Fort Worth Intl,"Dallas-Fort Worth, TX",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 11:24:00,2017-02-10 12:15:00,2:51
AAL2193,B738,KSNA,John Wayne,"Santa Ana, CA",KORD,Chicago O'Hare Intl,"Chicago, IL",2017-02-10 11:26:00,2017-02-10 16:37:00,3:11
SWA772,B737,KSNA,John Wayne,"Santa Ana, CA",KSJC,San Jose Int'l,"San Jose, CA",2017-02-10 11:27:00,2017-02-10 12:23:00,0:55
RSP684,E50P,KSNA,John Wayne,"Santa Ana, CA",KLAS,Harry Reid Intl,"Las Vegas, NV",2017-02-10 11:30:00,2017-02-10 12:19:00,0:49
ASA580,B738,KPDX,Portland Intl,"Portland, OR",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 11:32:00,2017-02-10 13:50:00,2:18
SWA763,B737,KSNA,John Wayne,"Santa Ana, CA",MMPR,Lic. Gustavo Diaz Ordaz Int'l,"Puerto Vallarta, Jalisco",2017-02-10 11:32:00,2017-02-10 16:04:00,2:31
EJA362,C680,KLAX,Los Angeles Intl,"Los Angeles, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 11:33:00,2017-02-10 11:53:00,0:20
UAL1106,B737,KSNA,John Wayne,"Santa Ana, CA",KIAH,Houston Bush Int'ctl,"Houston, TX",2017-02-10 11:35:00,2017-02-10 16:19:00,2:44
DAL1603,B712,KSLC,Salt Lake City Intl,"Salt Lake City, UT",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 11:40:00,2017-02-10 12:18:00,1:38
N246M,RV9,KSNA,John Wayne,"Santa Ana, CA",KCNO,Chino,"Chino, CA",2017-02-10 11:40:00,2017-02-10 12:10:00,0:29
N411MB,AS50,L 33.97839 -117.52750,"Riverside, CA","Riverside, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 11:41:00,,n/a
SWA3221,B737,KSNA,John Wayne,"Santa Ana, CA",KLAS,Harry Reid Intl,"Las Vegas, NV",2017-02-10 11:44:00,2017-02-10 12:28:00,0:44
BLK86,C25M,KUDD,Bermuda Dunes,"Palm Springs, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 11:52:00,2017-02-10 12:26:00,0:34
N1SH,PRM1,KMHR,Sacramento Mather,"Sacramento, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 11:53:00,2017-02-10 13:07:00,1:13
SWA314,B737,KLAS,Harry Reid Intl,"Las Vegas, NV",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 11:54:00,2017-02-10 12:37:00,0:42
RSP452,E50P,KSNA,John Wayne,"Santa Ana, CA",KLAS,Harry Reid Intl,"Las Vegas, NV",2017-02-10 11:55:00,2017-02-10 12:39:00,0:44
WJA1754,B737,CYVR,Vancouver Int'l,"Vancouver, British Columbia",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 11:56:00,2017-02-10 14:45:00,2:49
N410AZ,FA20,KSNA,John Wayne,"Santa Ana, CA",KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",2017-02-10 11:57:00,2017-02-10 13:45:00,0:48
N42DK,,L 33.83333 -117.80000,"Santa Ana, CA","Santa Ana, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 11:57:00,,n/a
BLK112,GLF6,KSNA,John Wayne,"Santa Ana, CA",MMSD,Los Cabos Int'l,"Los Cabos, Baja California Sur",2017-02-10 11:59:00,2017-02-10 14:42:00,1:42
N714RM,C550,KONT,Ontario Intl,"Ontario, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 12:00:00,2017-02-10 12:11:00,0:11
N466MW,BE20,KSNA,John Wayne,"Santa Ana, CA",KVIS,Visalia Muni,"Visalia, CA",2017-02-10 12:02:00,2017-02-10 12:51:00,0:49
CPZ5757,E170,KSNA,John Wayne,"Santa Ana, CA",KSEA,Seattle-Tacoma Intl,"Seattle, WA",2017-02-10 12:04:00,2017-02-10 14:20:00,2:16
BLK116,GLEX ,KLAX,Los Angeles Intl,"Los Angeles, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 12:11:00,2017-02-10 12:32:00,0:21
CPZ5811,E170,KSEA,Seattle-Tacoma Intl,"Seattle, WA",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 12:13:00,2017-02-10 14:43:00,2:30
N826DD,C182,KSBP,San Luis County Rgnl,"San Luis Obispo, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 12:17:00,2017-02-10 13:41:00,1:24
WCC1,B350,KSNA,John Wayne,"Santa Ana, CA",KLAS,Harry Reid Intl,"Las Vegas, NV",2017-02-10 12:17:00,2017-02-10 13:08:00,0:50
UAL403,B738,KDEN,Denver Intl,"Denver, CO",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 12:23:00,2017-02-10 13:30:00,2:07
SWA1247,B737,KSJC,San Jose Int'l,"San Jose, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 12:26:00,2017-02-10 13:27:00,1:01
N246M,RV6,KCNO,Chino,"Chino, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 12:27:00,2017-02-10 12:43:00,0:16
FFT264,A320,KSNA,John Wayne,"Santa Ana, CA",KDEN,Denver Intl,"Denver, CO",2017-02-10 12:29:00,2017-02-10 15:06:00,1:37
SWA1547,B737,KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 12:31:00,2017-02-10 12:34:00,1:03
SWA1760,B737,KDEN,Denver Intl,"Denver, CO",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 12:34:00,2017-02-10 13:45:00,2:11
EJA269,F2TH,KVNY,Van Nuys,"Van Nuys, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 12:41:00,2017-02-10 13:03:00,0:22
BLK10,BE40,KSNA,John Wayne,"Santa Ana, CA",KBUR,Bob Hope,"Burbank, CA",2017-02-10 12:43:00,2017-02-10 13:08:00,0:25
SWA1889,B737,KOAK,Metro Oakland Intl,"Oakland, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 12:44:00,2017-02-10 13:53:00,1:08
AAL1456,B738,KSNA,John Wayne,"Santa Ana, CA",KDFW,Dallas-Fort Worth Intl,"Dallas-Fort Worth, TX",2017-02-10 12:45:00,2017-02-10 17:04:00,2:19
AAL1599,B738,KDFW,Dallas-Fort Worth Intl,"Dallas-Fort Worth, TX",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 12:47:00,2017-02-10 13:38:00,2:51
EJA795,CL35,KPSP,Palm Springs Intl,"Palm Springs, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-10 12:47:00,2017-02-10 13:08:00,0:21
